date,spread_1M,spread_3M,spread_6M,spread_12M,xs_std_1M,xs_std_3M,xs_std_6M,xs_std_12M,mad_12M,idr_12M,avg_pairwise_corr,avg_vol,vol_xs_std,vol_idr,n_stocks
2006-01-13,0.231533,0.536227,0.725036,1.387751,0.065067,0.158371,0.210921,0.447474,0.156979,0.708170,0.219749,0.217456,0.108378,0.237802,395.000000
2006-01-17,0.234080,0.504604,0.729422,1.367312,0.065764,0.148460,0.210280,0.435568,0.152455,0.710540,0.219749,0.218262,0.109701,0.229260,395.000000
2006-01-18,0.236240,0.486056,0.715203,1.327279,0.066168,0.143412,0.206959,0.413076,0.151703,0.707968,0.219749,0.219443,0.110303,0.231611,395.000000
2006-01-19,0.256508,0.530309,0.736428,1.397366,0.073235,0.154956,0.213866,0.437779,0.156408,0.758597,0.219749,0.222059,0.112643,0.235968,395.000000
2006-01-20,0.267119,0.513362,0.734963,1.370038,0.074781,0.149316,0.211826,0.431718,0.158530,0.744157,0.223276,0.229401,0.114849,0.247647,395.000000
2006-01-23,0.264443,0.524313,0.727865,1.370670,0.074215,0.150399,0.210288,0.426316,0.158469,0.728302,0.223276,0.230556,0.115789,0.250167,395.000000
2006-01-24,0.279642,0.535010,0.757003,1.420387,0.082295,0.154358,0.220076,0.441643,0.165136,0.766099,0.223276,0.235607,0.117704,0.259587,395.000000
2006-01-25,0.270838,0.501952,0.735698,1.404038,0.079248,0.144640,0.214187,0.439154,0.168134,0.756401,0.223276,0.238577,0.121076,0.255106,395.000000
2006-01-26,0.279503,0.533399,0.746113,1.424435,0.080357,0.153516,0.212678,0.452827,0.166236,0.794036,0.223276,0.248699,0.122299,0.256116,396.000000
2006-01-27,0.306888,0.548357,0.742985,1.432075,0.086219,0.156080,0.211568,0.453756,0.167467,0.788355,0.221960,0.249156,0.119230,0.258955,396.000000
2006-01-30,0.307600,0.566515,0.758024,1.439907,0.085719,0.161606,0.215673,0.454970,0.166915,0.775613,0.221960,0.252682,0.121404,0.266162,396.000000
2006-01-31,0.322322,0.573213,0.750023,1.416568,0.090361,0.163511,0.214034,0.441220,0.167133,0.764866,0.221960,0.256417,0.122593,0.265575,396.000000
2006-02-01,0.316473,0.542808,0.723468,1.376390,0.090551,0.156845,0.208331,0.426609,0.167835,0.737121,0.221960,0.260002,0.124899,0.275110,396.000000
2006-02-02,0.292628,0.520089,0.708674,1.332720,0.083454,0.150813,0.204009,0.414886,0.169368,0.743674,0.221960,0.260639,0.128449,0.278580,396.000000
2006-02-03,0.291341,0.478332,0.721868,1.303576,0.083039,0.139960,0.207409,0.402393,0.169229,0.737895,0.217164,0.261150,0.128121,0.276512,396.000000
2006-02-06,0.307120,0.472770,0.739651,1.272639,0.085600,0.136481,0.211855,0.386096,0.164493,0.729576,0.217164,0.260676,0.129412,0.278122,397.000000
2006-02-07,0.278729,0.453788,0.720157,1.236294,0.078479,0.130944,0.208358,0.374126,0.161905,0.711591,0.217164,0.262033,0.132032,0.282229,397.000000
2006-02-08,0.270035,0.464774,0.724904,1.236404,0.075079,0.133359,0.210404,0.384979,0.156955,0.693349,0.217164,0.261888,0.129554,0.278713,397.000000
2006-02-09,0.269067,0.477365,0.732993,1.253773,0.075917,0.137641,0.214516,0.394290,0.158049,0.712034,0.217164,0.264396,0.131686,0.284219,397.000000
2006-02-10,0.263692,0.450066,0.715151,1.229288,0.073319,0.129985,0.208917,0.378836,0.159474,0.703845,0.211087,0.263780,0.131253,0.280033,397.000000
2006-02-13,0.266754,0.453969,0.701656,1.184033,0.073085,0.130467,0.203550,0.365393,0.155210,0.672839,0.211087,0.263427,0.131595,0.289500,397.000000
2006-02-14,0.277495,0.453779,0.715920,1.183156,0.075913,0.131149,0.204241,0.361958,0.155981,0.678764,0.211087,0.265857,0.129100,0.292006,397.000000
2006-02-15,0.287740,0.452240,0.746876,1.209903,0.079594,0.132018,0.215285,0.372284,0.155686,0.665735,0.211087,0.265518,0.128598,0.294259,397.000000
2006-02-16,0.269367,0.464913,0.752516,1.238950,0.075169,0.135377,0.217731,0.382373,0.158543,0.675974,0.211087,0.267979,0.130807,0.300532,397.000000
2006-02-17,0.255865,0.464172,0.753701,1.251330,0.070799,0.133691,0.218792,0.389195,0.156989,0.697971,0.209952,0.265224,0.127974,0.293484,397.000000
2006-02-21,0.248824,0.460433,0.746707,1.237591,0.069694,0.129555,0.216616,0.387511,0.157287,0.702927,0.209952,0.255205,0.127122,0.295152,397.000000
2006-02-22,0.263872,0.452385,0.748090,1.272752,0.072716,0.128017,0.216466,0.400956,0.162464,0.710600,0.209952,0.258300,0.127143,0.289897,397.000000
2006-02-23,0.250495,0.452087,0.760577,1.286500,0.069909,0.128127,0.222304,0.408921,0.162903,0.694885,0.209952,0.253801,0.123804,0.284264,397.000000
2006-02-24,0.242889,0.453614,0.780527,1.293539,0.068169,0.128170,0.227622,0.404506,0.161949,0.681258,0.209952,0.249794,0.121279,0.273941,397.000000
2006-02-27,0.233155,0.451913,0.783030,1.283632,0.064882,0.129335,0.228325,0.396968,0.158570,0.676606,0.210845,0.243864,0.120944,0.275362,397.000000
2006-02-28,0.229306,0.449700,0.783664,1.264661,0.063723,0.126439,0.227182,0.392452,0.155531,0.647362,0.210845,0.243326,0.119837,0.274169,397.000000
2006-03-01,0.244344,0.482457,0.798991,1.274117,0.067285,0.137985,0.231494,0.394247,0.158484,0.683109,0.210845,0.245694,0.120485,0.285413,397.000000
2006-03-02,0.236712,0.488318,0.810553,1.294764,0.065810,0.141055,0.236426,0.399353,0.166980,0.684485,0.210845,0.243100,0.119610,0.283392,397.000000
2006-03-03,0.221231,0.475361,0.791343,1.287173,0.062650,0.135781,0.227589,0.399315,0.163675,0.661415,0.210845,0.239061,0.118019,0.274495,397.000000
2006-03-06,0.228410,0.466820,0.782561,1.287226,0.063441,0.132712,0.226823,0.405859,0.158861,0.631807,0.211746,0.236128,0.114059,0.264121,397.000000
2006-03-07,0.214676,0.441480,0.753692,1.234314,0.059740,0.124405,0.216976,0.388248,0.157768,0.603569,0.211746,0.236092,0.115374,0.265481,397.000000
2006-03-08,0.228762,0.431739,0.737044,1.246958,0.063363,0.122546,0.212970,0.394342,0.159960,0.630671,0.211746,0.234721,0.114272,0.269501,397.000000
2006-03-09,0.226996,0.430474,0.722851,1.249057,0.062456,0.122274,0.206533,0.395556,0.158754,0.659621,0.211746,0.231190,0.112418,0.266826,397.000000
2006-03-10,0.239093,0.441347,0.738674,1.294865,0.065502,0.125587,0.209586,0.420984,0.155192,0.660628,0.211746,0.230006,0.113616,0.263838,397.000000
2006-03-13,0.225977,0.439153,0.735693,1.283674,0.063114,0.125796,0.210765,0.417968,0.163552,0.672626,0.206654,0.227050,0.110035,0.256614,397.000000
2006-03-14,0.224924,0.437903,0.747707,1.260195,0.063062,0.125525,0.212900,0.393118,0.161941,0.676600,0.206654,0.230322,0.110934,0.256277,397.000000
2006-03-15,0.243804,0.471317,0.771834,1.285920,0.068977,0.136063,0.221663,0.403112,0.167234,0.694425,0.206654,0.230687,0.110527,0.253331,398.000000
2006-03-16,0.243068,0.469374,0.783230,1.296965,0.068141,0.133735,0.224381,0.407320,0.165375,0.712334,0.206654,0.228380,0.112226,0.260720,398.000000
2006-03-17,0.251863,0.481215,0.797674,1.298183,0.070277,0.137536,0.230421,0.408448,0.172674,0.718560,0.206654,0.226412,0.111879,0.261260,398.000000
2006-03-20,0.234636,0.487066,0.791372,1.301564,0.066083,0.139897,0.226859,0.408843,0.171356,0.689325,0.206937,0.223369,0.108636,0.256169,398.000000
2006-03-21,0.226938,0.473505,0.781303,1.274694,0.063690,0.136619,0.223976,0.400404,0.171744,0.686199,0.206937,0.224649,0.108282,0.257847,398.000000
2006-03-22,0.236825,0.490589,0.785960,1.279193,0.066475,0.140375,0.224646,0.403904,0.171746,0.686793,0.206937,0.223835,0.107501,0.250386,398.000000
2006-03-23,0.241708,0.496344,0.805599,1.299776,0.067057,0.142214,0.229362,0.408309,0.169882,0.712748,0.206937,0.219820,0.106661,0.257104,398.000000
2006-03-24,0.236027,0.495734,0.815669,1.310433,0.065625,0.143244,0.235570,0.403627,0.172877,0.716104,0.206937,0.218820,0.106904,0.258539,398.000000
2006-03-27,0.246340,0.501949,0.816004,1.343645,0.067846,0.145237,0.237508,0.416178,0.177054,0.724694,0.203320,0.218976,0.106876,0.250375,398.000000
2006-03-28,0.234766,0.479003,0.794674,1.362738,0.065845,0.139125,0.228446,0.421298,0.178647,0.744926,0.203320,0.217618,0.105526,0.245314,398.000000
2006-03-29,0.244213,0.501959,0.828233,1.380776,0.068452,0.145506,0.237412,0.425826,0.175794,0.763438,0.203320,0.217982,0.106692,0.269060,398.000000
2006-03-30,0.231791,0.500976,0.829564,1.354891,0.064730,0.144942,0.235554,0.416730,0.178213,0.731748,0.203320,0.214266,0.104564,0.247019,398.000000
2006-03-31,0.231362,0.508222,0.827173,1.383775,0.063981,0.147270,0.235450,0.431701,0.185436,0.736579,0.203320,0.214120,0.104732,0.251592,398.000000
2006-04-03,0.228385,0.521530,0.812662,1.389606,0.065122,0.149288,0.230098,0.428652,0.183344,0.749576,0.203741,0.220248,0.122567,0.254742,398.000000
2006-04-04,0.223628,0.513378,0.798627,1.392657,0.064092,0.145420,0.226241,0.427260,0.186908,0.744166,0.203741,0.216909,0.122172,0.256940,398.000000
2006-04-05,0.244256,0.514156,0.805870,1.393993,0.069928,0.144818,0.231558,0.425117,0.187658,0.762866,0.203741,0.215399,0.120963,0.260946,398.000000
2006-04-06,0.249476,0.511632,0.819240,1.376722,0.072585,0.142885,0.236811,0.416893,0.187349,0.778443,0.203741,0.216287,0.119903,0.250940,398.000000
2006-04-07,0.246027,0.490175,0.810524,1.372745,0.071670,0.136465,0.233464,0.413472,0.185992,0.796225,0.203741,0.217650,0.119908,0.247110,398.000000
2006-04-10,0.241287,0.463365,0.790054,1.369445,0.070161,0.129002,0.226485,0.412422,0.182140,0.781824,0.197118,0.217108,0.120088,0.253145,398.000000
2006-04-11,0.243653,0.454123,0.780839,1.334173,0.069530,0.125329,0.225143,0.405159,0.178631,0.776261,0.197118,0.218293,0.119631,0.249202,398.000000
2006-04-12,0.234398,0.458916,0.804364,1.392067,0.066686,0.127405,0.232711,0.425340,0.187361,0.802154,0.197118,0.213762,0.119179,0.242007,398.000000
2006-04-13,0.223762,0.463655,0.841269,1.423886,0.063505,0.129495,0.244730,0.435530,0.196687,0.850217,0.197118,0.210624,0.118068,0.247213,398.000000
2006-04-17,0.236838,0.459545,0.838848,1.473583,0.067880,0.129215,0.245531,0.450403,0.198599,0.896698,0.197118,0.208762,0.117075,0.242610,398.000000
2006-04-18,0.241863,0.487099,0.840851,1.512766,0.069412,0.136061,0.245580,0.460608,0.204873,0.908387,0.201658,0.222272,0.118888,0.237807,398.000000
2006-04-19,0.256535,0.494430,0.845084,1.514731,0.073474,0.141058,0.247309,0.466134,0.199416,0.896593,0.201658,0.225186,0.119626,0.237094,398.000000
2006-04-20,0.257430,0.472029,0.848832,1.507607,0.073199,0.133133,0.248665,0.465158,0.199130,0.909020,0.201658,0.226482,0.118976,0.228559,398.000000
2006-04-21,0.269583,0.476417,0.831407,1.461983,0.075277,0.134061,0.243777,0.447940,0.192896,0.902050,0.201658,0.228336,0.120724,0.244279,398.000000
2006-04-24,0.255632,0.468805,0.839091,1.480715,0.072010,0.131378,0.245542,0.451355,0.192034,0.880016,0.201658,0.227928,0.120226,0.245712,398.000000
2006-04-25,0.242994,0.443767,0.834708,1.421458,0.068778,0.125073,0.244319,0.424969,0.187923,0.837027,0.190946,0.232989,0.121214,0.245808,398.000000
2006-04-26,0.241630,0.431781,0.794377,1.430860,0.067318,0.121785,0.232100,0.427024,0.188955,0.877505,0.190946,0.239800,0.122818,0.245420,398.000000
2006-04-27,0.247562,0.412577,0.782906,1.413388,0.068718,0.116147,0.228006,0.425207,0.188440,0.856703,0.190946,0.245223,0.124134,0.249576,398.000000
2006-04-28,0.235071,0.405106,0.801259,1.448371,0.066010,0.114226,0.230794,0.438919,0.188555,0.908714,0.190946,0.246577,0.125612,0.250232,398.000000
2006-05-01,0.245728,0.413998,0.827670,1.453103,0.068379,0.117614,0.243789,0.441386,0.186816,0.922391,0.190946,0.248868,0.124947,0.249952,398.000000
2006-05-02,0.266709,0.422105,0.846151,1.468246,0.073596,0.119635,0.245735,0.441364,0.190573,0.928869,0.165518,0.251558,0.126335,0.258452,398.000000
2006-05-03,0.263519,0.433615,0.852596,1.484823,0.072339,0.122748,0.243687,0.443301,0.194615,0.920132,0.165518,0.249941,0.111994,0.265657,398.000000
2006-05-04,0.269573,0.445948,0.853188,1.463854,0.073343,0.125897,0.244275,0.436072,0.188247,0.938648,0.165518,0.253342,0.115536,0.267445,398.000000
2006-05-05,0.267175,0.451265,0.824580,1.482103,0.072195,0.126568,0.234710,0.443547,0.194983,0.946021,0.165518,0.256245,0.114490,0.270787,398.000000
2006-05-08,0.268680,0.463069,0.809253,1.458662,0.072748,0.129929,0.231363,0.434133,0.183687,0.923069,0.165518,0.255280,0.115947,0.277917,398.000000
2006-05-09,0.294467,0.487214,0.829291,1.462158,0.080715,0.140277,0.239969,0.441994,0.179575,0.946582,0.163934,0.253997,0.118471,0.286107,398.000000
2006-05-10,0.294575,0.491785,0.828775,1.478382,0.082516,0.144838,0.249414,0.459646,0.191291,0.950193,0.163934,0.255353,0.120508,0.285544,398.000000
2006-05-11,0.296716,0.469118,0.790924,1.418646,0.080996,0.136598,0.233941,0.434787,0.171640,0.895613,0.163934,0.260432,0.122271,0.289527,398.000000
2006-05-12,0.275809,0.441423,0.735358,1.405890,0.075734,0.127778,0.210756,0.427246,0.168623,0.894263,0.163934,0.268516,0.128305,0.292974,398.000000
2006-05-15,0.282321,0.442105,0.723458,1.392521,0.079422,0.133240,0.207926,0.442465,0.168911,0.853727,0.163934,0.270893,0.128904,0.292839,398.000000
2006-05-16,0.284202,0.451464,0.727572,1.374574,0.079686,0.134830,0.207608,0.427110,0.170090,0.840466,0.172345,0.272153,0.128738,0.291668,398.000000
2006-05-17,0.278673,0.426413,0.688742,1.289692,0.077954,0.125496,0.196888,0.403155,0.156093,0.826114,0.172345,0.267196,0.127819,0.297188,398.000000
2006-05-18,0.279515,0.404971,0.669154,1.205353,0.077981,0.116181,0.191367,0.373452,0.155821,0.752553,0.172345,0.263994,0.127979,0.285518,398.000000
2006-05-19,0.271335,0.405838,0.691482,1.198859,0.076196,0.117049,0.197286,0.376774,0.154299,0.735197,0.172345,0.263376,0.130968,0.301520,398.000000
2006-05-22,0.269003,0.388248,0.646737,1.150418,0.075882,0.112424,0.182149,0.361627,0.153932,0.700539,0.172345,0.263086,0.133462,0.301151,398.000000
2006-05-23,0.261346,0.394021,0.653876,1.142087,0.073122,0.113287,0.183360,0.353886,0.153278,0.696344,0.181178,0.264480,0.133922,0.302298,398.000000
2006-05-24,0.261076,0.379304,0.619260,1.124899,0.072674,0.107391,0.172145,0.347257,0.146337,0.700062,0.181178,0.263442,0.134052,0.308862,398.000000
2006-05-25,0.250473,0.390927,0.631269,1.189681,0.070474,0.111251,0.178400,0.370979,0.155787,0.731443,0.181178,0.263859,0.135457,0.308908,399.000000
2006-05-26,0.247193,0.398573,0.639804,1.185572,0.069072,0.113448,0.182734,0.366969,0.149860,0.738474,0.181178,0.259732,0.133973,0.300969,399.000000
2006-05-30,0.246143,0.384294,0.616231,1.123229,0.069503,0.109893,0.174083,0.348679,0.148265,0.694921,0.181178,0.261251,0.130487,0.283193,399.000000
2006-05-31,0.240464,0.386507,0.648677,1.166461,0.067483,0.111424,0.181420,0.355076,0.152646,0.718951,0.191285,0.264601,0.134083,0.287968,399.000000
2006-06-01,0.231423,0.395289,0.659706,1.182228,0.065941,0.111609,0.183729,0.359698,0.157634,0.711308,0.191285,0.267953,0.132935,0.299998,399.000000
2006-06-02,0.238103,0.402412,0.658003,1.177387,0.067840,0.112756,0.184957,0.358090,0.153580,0.730293,0.191285,0.265955,0.131051,0.288035,399.000000
2006-06-05,0.240174,0.393518,0.610741,1.132000,0.069490,0.109278,0.171166,0.346153,0.151839,0.695276,0.191285,0.269789,0.128833,0.272842,399.000000
2006-06-06,0.244670,0.398367,0.604748,1.113410,0.070415,0.110591,0.168197,0.332939,0.150286,0.655560,0.191285,0.265461,0.127612,0.264095,399.000000
2006-06-07,0.253010,0.392628,0.594485,1.076731,0.073576,0.109979,0.164505,0.321246,0.143793,0.648117,0.201427,0.265590,0.127190,0.260619,399.000000
2006-06-08,0.258225,0.382950,0.579878,1.078309,0.074446,0.106923,0.158823,0.317549,0.136532,0.643083,0.201427,0.265191,0.123339,0.263817,399.000000
2006-06-09,0.250027,0.374863,0.577858,1.057364,0.072242,0.104811,0.158747,0.312326,0.137635,0.614141,0.201427,0.264476,0.122923,0.261489,399.000000
2006-06-12,0.264600,0.374117,0.541048,1.005213,0.076958,0.104729,0.149568,0.293234,0.126700,0.576944,0.201427,0.266006,0.125413,0.272295,399.000000
2006-06-13,0.272435,0.373566,0.515208,0.966243,0.078227,0.103963,0.142886,0.281571,0.124294,0.542340,0.201427,0.267310,0.126440,0.264658,399.000000
2006-06-14,0.241073,0.377317,0.533844,0.997084,0.068281,0.104089,0.147847,0.292685,0.133312,0.597046,0.208873,0.270687,0.131727,0.279321,399.000000
2006-06-15,0.214181,0.370307,0.565236,1.053603,0.061144,0.101733,0.157498,0.309340,0.138416,0.634646,0.208873,0.289723,0.141274,0.319348,399.000000
2006-06-16,0.211140,0.365584,0.555187,1.017856,0.060390,0.101454,0.156182,0.298996,0.141262,0.607853,0.208873,0.283785,0.141132,0.319166,399.000000
2006-06-19,0.208500,0.364687,0.551628,0.982062,0.059199,0.101505,0.155537,0.288433,0.131224,0.582865,0.208873,0.284740,0.140681,0.317169,399.000000
2006-06-20,0.218699,0.367119,0.561053,0.988884,0.061596,0.102874,0.159069,0.291851,0.128074,0.569089,0.208873,0.282750,0.137746,0.315528,399.000000
2006-06-21,0.206480,0.375843,0.599592,1.034150,0.058630,0.103958,0.168940,0.303405,0.133216,0.611675,0.227596,0.285884,0.137546,0.316431,399.000000
2006-06-22,0.207819,0.381882,0.594557,1.029200,0.060387,0.105861,0.166763,0.303408,0.128643,0.594028,0.227596,0.284106,0.137965,0.320323,399.000000
2006-06-23,0.207755,0.378543,0.603614,1.071984,0.060162,0.105945,0.171956,0.318317,0.132171,0.598733,0.227596,0.282503,0.138311,0.332914,399.000000
2006-06-26,0.204307,0.381982,0.611337,1.100450,0.059450,0.106111,0.174485,0.327092,0.138850,0.603087,0.227596,0.278458,0.135005,0.326273,399.000000
2006-06-27,0.216942,0.390514,0.590771,1.087593,0.062341,0.108983,0.166639,0.319171,0.137392,0.598564,0.227596,0.279793,0.136587,0.326482,399.000000
2006-06-28,0.216581,0.392252,0.616082,1.081659,0.062027,0.110051,0.173107,0.316637,0.133482,0.593173,0.228126,0.274523,0.135262,0.327459,399.000000
2006-06-29,0.209271,0.409743,0.649808,1.144553,0.059979,0.114558,0.184380,0.339316,0.136546,0.618587,0.228126,0.287098,0.138989,0.345061,399.000000
2006-06-30,0.213013,0.411140,0.673071,1.186688,0.060093,0.114764,0.191861,0.354070,0.143159,0.673455,0.228126,0.284122,0.141767,0.353046,399.000000
2006-07-03,0.212952,0.416464,0.690963,1.193234,0.061112,0.116907,0.197957,0.358902,0.147738,0.674600,0.228126,0.284013,0.141223,0.343279,399.000000
2006-07-05,0.231877,0.409779,0.662890,1.153231,0.065204,0.115743,0.191039,0.346574,0.138295,0.646616,0.228126,0.277408,0.138006,0.329116,399.000000
2006-07-06,0.237622,0.411960,0.661668,1.143330,0.067668,0.116418,0.190498,0.342871,0.144014,0.621406,0.238444,0.275736,0.136275,0.320832,399.000000
2006-07-07,0.239274,0.411508,0.648844,1.116856,0.067836,0.117311,0.188272,0.335669,0.141471,0.575956,0.238444,0.276604,0.136083,0.320031,399.000000
2006-07-10,0.241677,0.421104,0.637011,1.075372,0.068315,0.120180,0.179908,0.313825,0.138016,0.574245,0.238444,0.275922,0.137794,0.326796,399.000000
2006-07-11,0.238762,0.424799,0.633400,1.078021,0.066688,0.121807,0.181006,0.318455,0.141841,0.587382,0.238444,0.276722,0.138115,0.329751,399.000000
2006-07-12,0.257378,0.439281,0.623367,1.060367,0.070665,0.125271,0.178937,0.310812,0.139493,0.571755,0.238444,0.271887,0.133329,0.318043,399.000000
2006-07-13,0.258407,0.433919,0.601505,1.025388,0.070130,0.124576,0.171300,0.297817,0.134333,0.539141,0.245726,0.270197,0.126948,0.316309,399.000000
2006-07-14,0.250539,0.434108,0.597409,1.037096,0.068444,0.125354,0.169653,0.298778,0.128578,0.542711,0.245726,0.269258,0.123773,0.311352,399.000000
2006-07-17,0.233624,0.435020,0.579561,1.016349,0.065505,0.125281,0.164599,0.294006,0.123070,0.541778,0.245726,0.253215,0.115234,0.287719,399.000000
2006-07-18,0.246850,0.447201,0.590355,1.031925,0.070242,0.129827,0.169206,0.295351,0.126509,0.548923,0.245726,0.255309,0.125093,0.282351,399.000000
2006-07-19,0.253083,0.437702,0.602596,1.048782,0.071004,0.126182,0.172432,0.296758,0.130406,0.554324,0.245726,0.269802,0.130843,0.306230,399.000000
2006-07-20,0.252598,0.437550,0.577552,0.990942,0.072392,0.128813,0.165443,0.283795,0.126571,0.569489,0.258771,0.278657,0.137354,0.326948,399.000000
2006-07-21,0.260933,0.441075,0.562469,0.966541,0.076696,0.129370,0.160787,0.276294,0.127466,0.578449,0.258771,0.279171,0.138743,0.324924,399.000000
2006-07-24,0.256349,0.435844,0.574098,0.989202,0.074453,0.126599,0.164031,0.290513,0.127987,0.573449,0.258771,0.289610,0.144896,0.354688,399.000000
2006-07-25,0.267674,0.445366,0.566398,1.006360,0.078674,0.127743,0.161495,0.299459,0.133169,0.571065,0.258771,0.296976,0.150584,0.364776,399.000000
2006-07-26,0.281100,0.452873,0.571085,0.983809,0.082569,0.130367,0.162778,0.289776,0.126226,0.588803,0.258771,0.304854,0.156194,0.364268,399.000000
2006-07-27,0.278947,0.441941,0.571282,0.941962,0.082397,0.127039,0.162387,0.277097,0.126613,0.564907,0.256079,0.309987,0.159452,0.357338,399.000000
2006-07-28,0.284645,0.427167,0.566757,0.959705,0.082380,0.124403,0.161623,0.282133,0.131190,0.554979,0.256079,0.318668,0.163537,0.376802,399.000000
2006-07-31,0.287918,0.424647,0.584018,0.980988,0.083954,0.123896,0.168065,0.292898,0.132166,0.583153,0.256079,0.304010,0.158114,0.353227,399.000000
2006-08-01,0.305205,0.436264,0.571609,0.949468,0.089427,0.127733,0.166111,0.281799,0.131232,0.581333,0.256079,0.302485,0.156428,0.351039,399.000000
2006-08-02,0.306882,0.442998,0.570241,0.952733,0.088080,0.129028,0.164214,0.285881,0.131664,0.559906,0.256079,0.307468,0.158954,0.357205,399.000000
2006-08-03,0.300344,0.434498,0.575302,0.957683,0.086018,0.126829,0.164959,0.280842,0.131108,0.575038,0.261358,0.311521,0.160539,0.372643,399.000000
2006-08-04,0.304774,0.427430,0.563715,0.950827,0.087073,0.125667,0.161465,0.275539,0.132481,0.576068,0.261358,0.313136,0.161086,0.368512,399.000000
2006-08-07,0.300432,0.422714,0.557020,0.929057,0.086057,0.124421,0.158277,0.262055,0.132927,0.597893,0.261358,0.313893,0.163724,0.359520,399.000000
2006-08-08,0.306173,0.440114,0.563642,0.912694,0.087455,0.128466,0.160301,0.256638,0.143394,0.566478,0.261358,0.316207,0.164843,0.372908,399.000000
2006-08-09,0.315419,0.437579,0.568064,0.901417,0.089695,0.128278,0.161555,0.256209,0.144061,0.559634,0.261358,0.317875,0.163919,0.375880,399.000000
2006-08-10,0.324994,0.435263,0.556756,0.896531,0.090396,0.127276,0.158053,0.255718,0.142108,0.561608,0.261743,0.316787,0.162732,0.368111,399.000000
2006-08-11,0.323794,0.434977,0.556825,0.877698,0.089020,0.127046,0.158239,0.251350,0.136694,0.553991,0.261743,0.313047,0.163181,0.371903,399.000000
2006-08-14,0.323399,0.424129,0.555540,0.873254,0.088702,0.123639,0.157833,0.250335,0.135732,0.554795,0.261743,0.310528,0.162936,0.364750,399.000000
2006-08-15,0.332640,0.416521,0.560352,0.900224,0.089626,0.120447,0.157748,0.258112,0.135719,0.584172,0.261743,0.314636,0.166492,0.375207,399.000000
2006-08-16,0.328373,0.397056,0.544060,0.930106,0.088496,0.114359,0.152437,0.265294,0.141043,0.579969,0.261743,0.315712,0.160725,0.381288,399.000000
2006-08-17,0.311971,0.386847,0.521550,0.923530,0.084435,0.111515,0.145439,0.262774,0.136146,0.588678,0.266853,0.303673,0.161028,0.372827,399.000000
2006-08-18,0.308590,0.391651,0.523199,0.942745,0.084488,0.113814,0.145384,0.268064,0.138246,0.606769,0.266853,0.293979,0.158372,0.351695,399.000000
2006-08-21,0.317450,0.398996,0.527548,0.925835,0.086802,0.116196,0.147103,0.262135,0.135824,0.604935,0.266853,0.287476,0.154768,0.354627,399.000000
2006-08-22,0.307867,0.400541,0.522154,0.915966,0.083361,0.117641,0.146676,0.259329,0.137217,0.594143,0.266853,0.278112,0.151524,0.348492,399.000000
2006-08-23,0.286538,0.403225,0.507121,0.915332,0.077913,0.117691,0.144282,0.259460,0.136249,0.603858,0.266853,0.270868,0.145725,0.344411,399.000000
2006-08-24,0.275077,0.406825,0.509103,0.924002,0.075203,0.119046,0.144974,0.261620,0.133666,0.599365,0.266929,0.261949,0.138534,0.328465,399.000000
2006-08-25,0.258534,0.405744,0.505509,0.923396,0.071017,0.118683,0.144841,0.260571,0.135876,0.585777,0.266929,0.252871,0.131842,0.311995,399.000000
2006-08-28,0.246247,0.406189,0.511440,0.941592,0.067367,0.119116,0.145354,0.265956,0.137364,0.602713,0.266929,0.243682,0.126960,0.291275,399.000000
2006-08-29,0.250881,0.398085,0.506132,0.934603,0.069927,0.116294,0.145544,0.263461,0.136277,0.586145,0.266929,0.242567,0.126668,0.288936,399.000000
2006-08-30,0.268684,0.395907,0.506808,0.927218,0.074578,0.114600,0.144849,0.261924,0.135596,0.581322,0.266929,0.238279,0.124505,0.282133,399.000000
2006-08-31,0.244448,0.396171,0.500637,0.908780,0.068026,0.114741,0.144328,0.256988,0.129775,0.555189,0.265234,0.233030,0.122288,0.274676,399.000000
2006-09-01,0.232900,0.393010,0.502800,0.897433,0.064052,0.113046,0.144503,0.255653,0.133441,0.567556,0.265234,0.226782,0.120440,0.263277,399.000000
2006-09-05,0.238830,0.396712,0.507850,0.918307,0.064990,0.112831,0.145645,0.262022,0.134728,0.574540,0.265234,0.225801,0.120304,0.250473,399.000000
2006-09-06,0.228008,0.395480,0.498332,0.879394,0.060777,0.112863,0.143776,0.250654,0.130282,0.528482,0.265234,0.228702,0.119675,0.259494,399.000000
2006-09-07,0.215376,0.397998,0.490254,0.865314,0.058663,0.112755,0.141924,0.246444,0.129582,0.546210,0.265234,0.225068,0.114283,0.265265,399.000000
2006-09-08,0.216929,0.403732,0.485689,0.862347,0.059603,0.113446,0.140245,0.249273,0.127482,0.542758,0.267980,0.221565,0.112536,0.258531,399.000000
2006-09-11,0.225881,0.411811,0.491290,0.855934,0.061419,0.115631,0.141771,0.250267,0.123220,0.548255,0.267980,0.223051,0.114120,0.264566,399.000000
2006-09-12,0.254342,0.411087,0.484962,0.873068,0.070649,0.116242,0.138260,0.254541,0.129676,0.542408,0.267980,0.228456,0.115177,0.276205,399.000000
2006-09-13,0.241722,0.415194,0.486271,0.886406,0.066795,0.116019,0.138469,0.260013,0.132750,0.551236,0.267980,0.230536,0.116128,0.282332,399.000000
2006-09-14,0.231436,0.400302,0.483945,0.903464,0.062884,0.112364,0.137096,0.270253,0.130410,0.561649,0.267980,0.223085,0.113887,0.266364,399.000000
